Frustration,0.3377483443708609
Furcht,0.5364238410596026
Bedauern,0.5033112582781456
Bodenlos,0.3046357615894039
Depression,0.5695364238410595
Mitleid,0.5695364238410595
Durchfluten,0.3046357615894039
Zorn,0.5695364238410595
Wut,0.8675496688741721
Antlitz,0.3046357615894039
Empörung,0.5695364238410595
Lindern,0.3046357615894039
Hilflosigkeit,0.5033112582781456
Verspüren,0.3046357615894039
Aufrichtig,0.3046357615894039
Jammer,0.6357615894039734
Enttäuschung,0.5695364238410595
Jubel,0.4701986754966887
Begräbnis,0.3046357615894039
Unermeßlich,0.3046357615894039
Eifersucht,0.3377483443708609
Abschied,0.5695364238410595
Weinen,0.3046357615894039
Hingeben,0.3046357615894039
Sehnsucht,0.5033112582781456
Witwe,0.4039735099337748
Verzweiflung,0.8675496688741721
Heimweh,0.3046357615894039
Trauern,0.3046357615894039
Qual,0.7019867549668873
Einsamkeit,0.5364238410596026
Dankbarkeit,0.5033112582781456
Vergießen,0.3046357615894039
Verwirrung,0.43708609271523174
Haß,0.4701986754966887
Schock,0.5364238410596026
Todesfall,0.3377483443708609
Träne,0.5364238410596026
Trost,0.4701986754966887
Schluchzen,0.3046357615894039
Überkommen,0.3046357615894039
Ausdruck,0.4039735099337748
Leid,0.8344370860927152
Empfinden,0.3377483443708609
Schnüren,0.3046357615894039
Grenzenlos,0.3046357615894039
Anflug,0.37086092715231783
Mitgefühl,0.5364238410596026
Übermannen,0.3046357615894039
Groll,0.4701986754966887
Tief,0.3046357615894039
Scham,0.5033112582781456
Müdigkeit,0.4039735099337748
Pein,0.6688741721854303
Bestürzung,0.7019867549668873
Empfindung,0.37086092715231783
Sterben,0.5033112582781456
Zuschnüren,0.3046357615894039
Trösten,0.3046357615894039
Klage,0.43708609271523174
Überwältigen,0.3046357615894039
Reue,0.5695364238410595
Bitterkeit,0.5033112582781456
Ekel,0.5033112582781456
Durchleben,0.3046357615894039
Heiterkeit,0.5364238410596026
Ableben,0.3377483443708609
Schuldgefühl,0.5033112582781456
Gefühl,0.5033112582781456
Namenlos,0.3046357615894039
Schmerzlich,0.3046357615894039
Tränen,0.3046357615894039
Resignation,0.5033112582781456
Mischung,0.37086092715231783
Zärtlichkeit,0.4701986754966887
Übermächtig,0.3046357615894039
Fröhlichkeit,0.4701986754966887
Emotion,0.4039735099337748
Erfüllen,0.3046357615894039
Überschatten,0.3046357615894039
Erschöpfung,0.37086092715231783
Elend,0.6688741721854303
Verstorbene,0.3046357615894039
Lasten,0.3046357615894039
Verlust,0.5695364238410595
Beerdigung,0.3046357615894039
Verlorene,0.3046357615894039
Befallen,0.3046357615894039
Entsetzen,0.6688741721854303
Unsagbar,0.3046357615894039
Hass,0.43708609271523174
Bürde,0.37086092715231783
Gefallene,0.3046357615894039
Umschlagen,0.3046357615894039
Wehmütig,0.3046357615894039
Freude,0.7019867549668873
Verdrängen,0.3046357615894039
Schmerz,1.0
Kummer,0.7350993377483442
Betroffenheit,0.3973509933774834
Fassungslosigkeit,0.2649006622516556
Melancholie,0.46357615894039733
Zeichen,0.2649006622516556
mischen,0.4304635761589404
Anteilnahme,0.46357615894039733
Tod,0.6953642384105959
still,0.46357615894039733
bekunden,0.2649006622516556
Trotz,0.36423841059602646
Gedenken,0.16556291390728475
dreitägig,0.2649006622516556
Angst,0.662251655629139
Wehmut,0.36423841059602646
kollektiv,0.46357615894039733
ausdrücken,0.49668874172185423
unendlich,0.5298013245033112
Ohnmacht,0.16556291390728475
Ratlosigkeit,0.23178807947019867
empfinden,0.4304635761589404
tiefen,0.2649006622516556
Hinterbliebene,0.36423841059602646
Tote,0.2649006622516556
Komik,0.16556291390728475
stumm,0.3311258278145695
versinken,0.46357615894039733
Glück,0.2649006622516556
Stolz,0.1986754966887417
vereinen,0.2649006622516556
Schwermut,0.46357615894039733
Liebe,0.16556291390728475
verarbeiten,0.2649006622516556
grenzenlos,0.1986754966887417
Erschütterung,0.1986754966887417
tragen,0.46357615894039733
Opfer,0.16556291390728475
umschlagen,0.1324503311258278
Triumph,0.23178807947019867
auslösen,0.23178807947019867
Schrecken,0.23178807947019867
aufrichtig,0.3311258278145695
leise,0.1986754966887417
Unfähigkeit,0.0662251655629139
verneigen,0.2649006622516556
Trauer,0.7947019867549668
Erinnerung,0.3973509933774834
erfüllen,0.46357615894039733
verfallen,0.1324503311258278
beieinanderliegen,0.2649006622516556
Hoffnung,0.36423841059602646
überschatten,0.2649006622516556
überwiegen,0.1324503311258278
verbergen,0.3311258278145695
mitschwingen,0.2649006622516556
Abscheu,0.29801324503311255
erstarren,0.2649006622516556
voll,0.5298013245033112
Farbe,0.2649006622516556
Vollendung,0.2649006622516556
Angehörige,0.2649006622516556
Großvater,0.2649006622516556
Mutter,0.1324503311258278
Herz,0.36423841059602646
Elter,0.0662251655629139
Familie,0.2649006622516556
Betroffene,0.2649006622516556
Junge,0.2649006622516556
Vater,0.0662251655629139
Volk,0.2649006622516556
Mensch,0.0662251655629139
Tag,0.2649006622516556
Kind,0.1324503311258278
Stadt,0.2649006622516556
Ärger,0.16556291390728475
Sorge,0.3973509933774834
Schuld,0.2649006622516556
Zuversicht,0.0662251655629139
Protest,0.36423841059602646
Zweifel,0.0662251655629139
Grauen,0.1324503311258278
Witz,0.0662251655629139
Erleichterung,0.1324503311258278
Leiden,0.4304635761589404
Hoffnungslosigkeit,0.3973509933774834
Unglück,0.49668874172185423
Tragik,0.2649006622516556
Ironie,0.2649006622516556
Solidarität,0.3311258278145695
Niedergeschlagenheit,0.4304635761589404
